Date,Year,Start of Year,End of Year,Month,Start of Month,End of Month,Days in Month,Day,Day Name,Day of Week,Day of Year,Month Name,Quarter
6-Feb-19,2019,1-Jan-19,31-Dec-19,2,1-Feb-19,28-Feb-19,28,6,Wednesday,2,37,February,1
7-Feb-19,2019,1-Jan-19,31-Dec-19,2,1-Feb-19,28-Feb-19,28,7,Thursday,3,38,February,1
8-Feb-19,2019,1-Jan-19,31-Dec-19,2,1-Feb-19,28-Feb-19,28,8,Friday,4,39,February,1
9-Feb-19,2019,1-Jan-19,31-Dec-19,2,1-Feb-19,28-Feb-19,28,9,Saturday,5,40,February,1
10-Feb-19,2019,1-Jan-19,31-Dec-19,2,1-Feb-19,28-Feb-19,28,10,Sunday,6,41,February,1
11-Feb-19,2019,1-Jan-19,31-Dec-19,2,1-Feb-19,28-Feb-19,28,11,Monday,0,42,February,1
12-Feb-19,2019,1-Jan-19,31-Dec-19,2,1-Feb-19,28-Feb-19,28,12,Tuesday,1,43,February,1
13-Feb-19,2019,1-Jan-19,31-Dec-19,2,1-Feb-19,28-Feb-19,28,13,Wednesday,2,44,February,1
14-Feb-19,2019,1-Jan-19,31-Dec-19,2,1-Feb-19,28-Feb-19,28,14,Thursday,3,45,February,1
15-Feb-19,2019,1-Jan-19,31-Dec-19,2,1-Feb-19,28-Feb-19,28,15,Friday,4,46,February,1
16-Feb-19,2019,1-Jan-19,31-Dec-19,2,1-Feb-19,28-Feb-19,28,16,Saturday,5,47,February,1
17-Feb-19,2019,1-Jan-19,31-Dec-19,2,1-Feb-19,28-Feb-19,28,17,Sunday,6,48,February,1
18-Feb-19,2019,1-Jan-19,31-Dec-19,2,1-Feb-19,28-Feb-19,28,18,Monday,0,49,February,1
19-Feb-19,2019,1-Jan-19,31-Dec-19,2,1-Feb-19,28-Feb-19,28,19,Tuesday,1,50,February,1
20-Feb-19,2019,1-Jan-19,31-Dec-19,2,1-Feb-19,28-Feb-19,28,20,Wednesday,2,51,February,1
21-Feb-19,2019,1-Jan-19,31-Dec-19,2,1-Feb-19,28-Feb-19,28,21,Thursday,3,52,February,1
22-Feb-19,2019,1-Jan-19,31-Dec-19,2,1-Feb-19,28-Feb-19,28,22,Friday,4,53,February,1
23-Feb-19,2019,1-Jan-19,31-Dec-19,2,1-Feb-19,28-Feb-19,28,23,Saturday,5,54,February,1
24-Feb-19,2019,1-Jan-19,31-Dec-19,2,1-Feb-19,28-Feb-19,28,24,Sunday,6,55,February,1
25-Feb-19,2019,1-Jan-19,31-Dec-19,2,1-Feb-19,28-Feb-19,28,25,Monday,0,56,February,1
26-Feb-19,2019,1-Jan-19,31-Dec-19,2,1-Feb-19,28-Feb-19,28,26,Tuesday,1,57,February,1
27-Feb-19,2019,1-Jan-19,31-Dec-19,2,1-Feb-19,28-Feb-19,28,27,Wednesday,2,58,February,1
28-Feb-19,2019,1-Jan-19,31-Dec-19,2,1-Feb-19,28-Feb-19,28,28,Thursday,3,59,February,1
1-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,1,Saturday,5,32,February,1
2-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,2,Sunday,6,33,February,1
3-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,3,Monday,0,34,February,1
4-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,4,Tuesday,1,35,February,1
5-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,5,Wednesday,2,36,February,1
6-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,6,Thursday,3,37,February,1
7-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,7,Friday,4,38,February,1
8-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,8,Saturday,5,39,February,1
9-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,9,Sunday,6,40,February,1
10-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,10,Monday,0,41,February,1
11-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,11,Tuesday,1,42,February,1
12-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,12,Wednesday,2,43,February,1
13-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,13,Thursday,3,44,February,1
14-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,14,Friday,4,45,February,1
15-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,15,Saturday,5,46,February,1
16-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,16,Sunday,6,47,February,1
17-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,17,Monday,0,48,February,1
18-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,18,Tuesday,1,49,February,1
19-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,19,Wednesday,2,50,February,1
20-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,20,Thursday,3,51,February,1
21-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,21,Friday,4,52,February,1
22-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,22,Saturday,5,53,February,1
23-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,23,Sunday,6,54,February,1
24-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,24,Monday,0,55,February,1
25-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,25,Tuesday,1,56,February,1
26-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,26,Wednesday,2,57,February,1
27-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,27,Thursday,3,58,February,1
28-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,28,Friday,4,59,February,1
29-Feb-20,2020,1-Jan-20,31-Dec-20,2,1-Feb-20,29-Feb-20,29,29,Saturday,5,60,February,1
1-Feb-21,2021,1-Jan-21,31-Dec-21,2,1-Feb-21,28-Feb-21,28,1,Monday,0,32,February,1
2-Feb-21,2021,1-Jan-21,31-Dec-21,2,1-Feb-21,28-Feb-21,28,2,Tuesday,1,33,February,1
3-Feb-21,2021,1-Jan-21,31-Dec-21,2,1-Feb-21,28-Feb-21,28,3,Wednesday,2,34,February,1
4-Feb-21,2021,1-Jan-21,31-Dec-21,2,1-Feb-21,28-Feb-21,28,4,Thursday,3,35,February,1
5-Feb-21,2021,1-Jan-21,31-Dec-21,2,1-Feb-21,28-Feb-21,28,5,Friday,4,36,February,1
6-Feb-21,2021,1-Jan-21,31-Dec-21,2,1-Feb-21,28-Feb-21,28,6,Saturday,5,37,February,1
7-Feb-21,2021,1-Jan-21,31-Dec-21,2,1-Feb-21,28-Feb-21,28,7,Sunday,6,38,February,1
8-Feb-21,2021,1-Jan-21,31-Dec-21,2,1-Feb-21,28-Feb-21,28,8,Monday,0,39,February,1
9-Feb-21,2021,1-Jan-21,31-Dec-21,2,1-Feb-21,28-Feb-21,28,9,Tuesday,1,40,February,1
10-Feb-21,2021,1-Jan-21,31-Dec-21,2,1-Feb-21,28-Feb-21,28,10,Wednesday,2,41,February,1
11-Feb-21,2021,1-Jan-21,31-Dec-21,2,1-Feb-21,28-Feb-21,28,11,Thursday,3,42,February,1
12-Feb-21,2021,1-Jan-21,31-Dec-21,2,1-Feb-21,28-Feb-21,28,12,Friday,4,43,February,1
13-Feb-21,2021,1-Jan-21,31-Dec-21,2,1-Feb-21,28-Feb-21,28,13,Saturday,5,44,February,1
14-Feb-21,2021,1-Jan-21,31-Dec-21,2,1-Feb-21,28-Feb-21,28,14,Sunday,6,45,February,1
15-Feb-21,2021,1-Jan-21,31-Dec-21,2,1-Feb-21,28-Feb-21,28,15,Monday,0,46,February,1
16-Feb-21,2021,1-Jan-21,31-Dec-21,2,1-Feb-21,28-Feb-21,28,16,Tuesday,1,47,February,1
17-Feb-21,2021,1-Jan-21,31-Dec-21,2,1-Feb-21,28-Feb-21,28,17,Wednesday,2,48,February,1
18-Feb-21,2021,1-Jan-21,31-Dec-21,2,1-Feb-21,28-Feb-21,28,18,Thursday,3,49,February,1
19-Feb-21,2021,1-Jan-21,31-Dec-21,2,1-Feb-21,28-Feb-21,28,19,Friday,4,50,February,1
20-Feb-21,2021,1-Jan-21,31-Dec-21,2,1-Feb-21,28-Feb-21,28,20,Saturday,5,51,February,1
21-Feb-21,2021,1-Jan-21,31-Dec-21,2,1-Feb-21,28-Feb-21,28,21,Sunday,6,52,February,1
22-Feb-21,2021,1-Jan-21,31-Dec-21,2,1-Feb-21,28-Feb-21,28,22,Monday,0,53,February,1
23-Feb-21,2021,1-Jan-21,31-Dec-21,2,1-Feb-21,28-Feb-21,28,23,Tuesday,1,54,February,1
24-Feb-21,2021,1-Jan-21,31-Dec-21,2,1-Feb-21,28-Feb-21,28,24,Wednesday,2,55,February,1
25-Feb-21,2021,1-Jan-21,31-Dec-21,2,1-Feb-21,28-Feb-21,28,25,Thursday,3,56,February,1
26-Feb-21,2021,1-Jan-21,31-Dec-21,2,1-Feb-21,28-Feb-21,28,26,Friday,4,57,February,1
27-Feb-21,2021,1-Jan-21,31-Dec-21,2,1-Feb-21,28-Feb-21,28,27,Saturday,5,58,February,1
28-Feb-21,2021,1-Jan-21,31-Dec-21,2,1-Feb-21,28-Feb-21,28,28,Sunday,6,59,February,1
1-Feb-22,2022,1-Jan-22,31-Dec-22,2,1-Feb-22,28-Feb-22,28,1,Tuesday,1,32,February,1
2-Feb-22,2022,1-Jan-22,31-Dec-22,2,1-Feb-22,28-Feb-22,28,2,Wednesday,2,33,February,1
3-Feb-22,2022,1-Jan-22,31-Dec-22,2,1-Feb-22,28-Feb-22,28,3,Thursday,3,34,February,1
4-Feb-22,2022,1-Jan-22,31-Dec-22,2,1-Feb-22,28-Feb-22,28,4,Friday,4,35,February,1
5-Feb-22,2022,1-Jan-22,31-Dec-22,2,1-Feb-22,28-Feb-22,28,5,Saturday,5,36,February,1
6-Feb-22,2022,1-Jan-22,31-Dec-22,2,1-Feb-22,28-Feb-22,28,6,Sunday,6,37,February,1
7-Feb-22,2022,1-Jan-22,31-Dec-22,2,1-Feb-22,28-Feb-22,28,7,Monday,0,38,February,1
8-Feb-22,2022,1-Jan-22,31-Dec-22,2,1-Feb-22,28-Feb-22,28,8,Tuesday,1,39,February,1
9-Feb-22,2022,1-Jan-22,31-Dec-22,2,1-Feb-22,28-Feb-22,28,9,Wednesday,2,40,February,1
10-Feb-22,2022,1-Jan-22,31-Dec-22,2,1-Feb-22,28-Feb-22,28,10,Thursday,3,41,February,1
11-Feb-22,2022,1-Jan-22,31-Dec-22,2,1-Feb-22,28-Feb-22,28,11,Friday,4,42,February,1
12-Feb-22,2022,1-Jan-22,31-Dec-22,2,1-Feb-22,28-Feb-22,28,12,Saturday,5,43,February,1
13-Feb-22,2022,1-Jan-22,31-Dec-22,2,1-Feb-22,28-Feb-22,28,13,Sunday,6,44,February,1
14-Feb-22,2022,1-Jan-22,31-Dec-22,2,1-Feb-22,28-Feb-22,28,14,Monday,0,45,February,1
15-Feb-22,2022,1-Jan-22,31-Dec-22,2,1-Feb-22,28-Feb-22,28,15,Tuesday,1,46,February,1
16-Feb-22,2022,1-Jan-22,31-Dec-22,2,1-Feb-22,28-Feb-22,28,16,Wednesday,2,47,February,1
17-Feb-22,2022,1-Jan-22,31-Dec-22,2,1-Feb-22,28-Feb-22,28,17,Thursday,3,48,February,1
18-Feb-22,2022,1-Jan-22,31-Dec-22,2,1-Feb-22,28-Feb-22,28,18,Friday,4,49,February,1
19-Feb-22,2022,1-Jan-22,31-Dec-22,2,1-Feb-22,28-Feb-22,28,19,Saturday,5,50,February,1
20-Feb-22,2022,1-Jan-22,31-Dec-22,2,1-Feb-22,28-Feb-22,28,20,Sunday,6,51,February,1
21-Feb-22,2022,1-Jan-22,31-Dec-22,2,1-Feb-22,28-Feb-22,28,21,Monday,0,52,February,1
22-Feb-22,2022,1-Jan-22,31-Dec-22,2,1-Feb-22,28-Feb-22,28,22,Tuesday,1,53,February,1
23-Feb-22,2022,1-Jan-22,31-Dec-22,2,1-Feb-22,28-Feb-22,28,23,Wednesday,2,54,February,1
24-Feb-22,2022,1-Jan-22,31-Dec-22,2,1-Feb-22,28-Feb-22,28,24,Thursday,3,55,February,1
25-Feb-22,2022,1-Jan-22,31-Dec-22,2,1-Feb-22,28-Feb-22,28,25,Friday,4,56,February,1
26-Feb-22,2022,1-Jan-22,31-Dec-22,2,1-Feb-22,28-Feb-22,28,26,Saturday,5,57,February,1
27-Feb-22,2022,1-Jan-22,31-Dec-22,2,1-Feb-22,28-Feb-22,28,27,Sunday,6,58,February,1
28-Feb-22,2022,1-Jan-22,31-Dec-22,2,1-Feb-22,28-Feb-22,28,28,Monday,0,59,February,1
